id,Goods
5822,仁果类水果
5822,根茎类蔬菜
5822,糖
5822,酸奶
5823,糖
5824,瓶装啤酒
5824,瓶装水
5824,酪
5824,香肠
5824,苏打
5824,水果奶油涂抹酱
5824,小食
5824,热带水果
5825,罐装啤酒
5825,鸡
5825,人造黄油
5825,其他蔬菜
5825,根茎类蔬菜
5825,酱油
5825,购物袋
5825,酸奶油
5826,本地蛋类
5826,糕点
5827,炼乳
5827,女性卫生用品
5827,糕点
5827,购物袋
5828,罐装啤酒
5828,购物袋
5829,柑橘类水果
5829,冷冻热狗肠
5829,冷冻土豆制品
5829,冷冻蔬菜
5829,一般肉类
5829,猪肉
5829,苏打
5829,酸奶油
5829,酸奶
5830,瓶装水
5830,电灯泡
5830,猪肉
5830,糖
5830,热带水果
5830,酸奶
5831,全脂牛奶
5832,一般饮料
5832,面包卷
5832,热带水果
5832,全脂牛奶
5833,水果/蔬菜汁
5833,猪肉
5833,热带水果
5833,白面包
5833,酸奶
5834,其他蔬菜
5834,根茎类蔬菜
5834,特色巧克力
5835,柑橘类水果
5835,其他饮料
5835,苏打
5836,保管产品
5837,仁果类水果
5838,瓶装水
5838,冷冻餐饭
5838,火腿
5838,餐巾
5838,仁果类水果
5838,苏打
5838,酸奶
5839,报纸
5839,威化饼
5840,一般饮料
5840,其他饮料
5840,超高温杀菌的牛奶
5840,面包干
5841,一般饮料
5842,莓果
5842,柑橘类水果
5842,冷冻鱼
5842,长面包
5842,报纸
5842,糕点
5842,仁果类水果
5842,特制门锁
5842,威化饼
5842,白面包
5843,巧克力
5843,牙齿保健用品
5843,冰淇淋
5843,粉红葡萄酒
5843,咸点心
5843,特色巧克力
5843,白面包
5844,巧克力
5844,咸点心
5845,面包卷
5846,黑面包
5846,白面包
5847,莓果
5847,冰淇淋
5847,仁果类水果
5847,热带水果
5847,白面包
5848,巧克力
5849,清洁工具
5849,冷冻蔬菜
5849,糕点
5849,全脂牛奶
5850,酸奶
5851,咖啡
5851,粉红葡萄酒
5852,苏打
5853,酪
5853,硬奶酪
5853,速溶咖啡
5854,其他蔬菜
5854,糕点
5854,猪肉
5854,根茎类蔬菜
5855,瓶装水
5855,风味蛋糕
5855,咖啡
5855,炼乳
5855,其他饮料
5855,面包卷
5855,苏打
5855,小食
5856,咖啡
5856,糖
5857,炼乳
5857,凝乳
5857,甜点
5857,冷冻热狗肠
5857,洋葱
5857,其他蔬菜
5857,糕点
5857,马铃薯产品
5857,面包卷
5857,朗姆酒
5857,香肠
5857,购物袋
5857,苏打
5857,软奶酪
5857,特色巧克力
5858,包装水果/蔬菜
5858,面包卷
5858,香肠
5858,季节性商品
5858,酸奶
5859,瓶装水
5860,牛肉
5860,黑面包
5860,报纸
5860,其他蔬菜
5860,根茎类蔬菜
5860,香肠
5860,热带水果
5860,全脂牛奶
5861,咸点心
5862,电灯泡
5863,罐装啤酒
5863,卫生用品
5863,洋葱
5863,购物袋
5863,全脂牛奶
5864,瓶装水
5864,卫生用品
5864,冰淇淋
5864,餐巾
5864,苏打
5864,热带水果
5864,全脂牛奶
5864,酸奶
5865,罐头蔬菜
5865,汤类
5866,全脂牛奶
5867,瓶装水
5867,女性卫生用品
5867,苏打
5868,黑面包
5868,其他蔬菜
5868,全脂牛奶
5869,瓶装啤酒
5869,烈酒
5869,苏打
5870,冷冻热狗肠
5870,其他蔬菜
5871,本地蛋类
5871,卫生用品
5871,糕点
5872,瓶装啤酒
5872,凝乳酪
5873,黄油
5873,糖果
5873,巧克力
5873,硬奶酪
5873,白面包
5874,保鲜膜/袋
5874,奶油乳酪
5874,碗碟
5874,餐巾
5874,卷装制品
5874,全脂牛奶
5875,糕点
5876,油
5876,热带水果
5877,罐装啤酒
5877,其他饮料
5878,其他蔬菜
5879,瓶装啤酒
5879,巧克力
5879,根茎类蔬菜
5880,罐装啤酒
5880,狗粮
5880,火腿
5880,苏打
5880,热带水果
5881,面包卷
5882,糕点
5882,苏打
5883,水果/蔬菜汁
5884,口香糖
5885,黑面包
5885,糖果
5885,冷冻土豆制品
5885,包装水果/蔬菜
5885,根茎类蔬菜
5885,香肠
5885,苏打
5885,酸奶
5886,咖啡
5886,炼乳
5886,一般清洁剂
5886,其他蔬菜
5887,糕点
5887,全脂牛奶
5888,洋葱
5888,其他蔬菜
5888,根茎类蔬菜
5888,全脂牛奶
5889,冰淇淋
5890,罐装啤酒
5891,口香糖
5891,其他蔬菜
5891,热带水果
5891,酸奶
5892,甜味剂
5892,发酵粉
5892,蜡烛
5892,柑橘类水果
5892,人造黄油
5892,其他蔬菜
5892,包装水果/蔬菜
5892,糖
5892,酸奶
5893,相片/膜
5893,特色巧克力
5894,糖果
5895,瓶装啤酒
5895,巧克力棉花糖
5895,咖啡
5895,人造黄油
5895,腌菜
5896,本地蛋类
5896,冷冻餐饭
5896,其他蔬菜
5897,报纸
5897,其他蔬菜
5897,热带水果
5898,其他蔬菜
5898,热带水果
5898,酸奶
5899,特色巧克力
5900,面粉
5900,冷冻热狗肠
5900,卫生用品
5900,油
5900,香肠
5900,苏打
5900,热带水果
5900,酸奶油
5900,白面包
5900,全脂牛奶
5900,酸奶
5901,糖果
5901,其他饮料
5901,威化饼
5902,一般饮料
5902,凝乳
5902,葡萄
5902,坚果小吃
5902,其他蔬菜
5902,糕点
5902,热带水果
5903,瓶装啤酒
5903,火腿
5903,白面包
5903,全脂牛奶
5904,黑面包
5904,罐头鱼
5904,冷冻餐饭
5904,其他蔬菜
5904,软奶酪
5905,瓶装水
5905,奶油乳酪
5905,凝乳
5905,人造黄油
5905,报纸
5905,其他蔬菜
5905,根茎类蔬菜
5905,热带水果
5905,酸奶油
5905,酸奶
5906,罐装啤酒
5907,牛肉
5908,咖啡
5908,汉堡肉
5908,全脂牛奶
5909,一般饮料
5909,甜点
5909,一般清洁剂
5909,花卉种子
5909,全脂牛奶
5910,牛肉
5910,糖果
5910,柑橘类水果
5910,咖啡
5910,成品
5910,冷冻土豆制品
5910,糕点
5910,汤类
5910,酸奶
5911,其他蔬菜
5911,白面包
5911,酸奶
5912,柑橘类水果
5912,面粉
5912,其他蔬菜
5912,面包卷
5912,超高温杀菌的牛奶
5913,水果/蔬菜汁
5913,其他蔬菜
5913,面包卷
5913,香肠
5914,面包卷
5914,香肠
5914,酸奶
5915,报纸
5915,猪肉
5916,莓果
5916,一般清洁剂
5916,水果/蔬菜汁
5916,人造黄油
5916,芥末
5916,其他蔬菜
5916,酸奶
5917,狗粮
5917,冷冻餐饭
5917,糕点
5917,仁果类水果
5917,融化奶酪
5917,香肠
5917,半成品面包
5917,糖水
5918,莓果
5918,巧克力
5918,卸妆液
5918,糕点
5918,苏打
5918,糖
5919,黑面包
5919,罐装啤酒
5919,火腿
5919,干面包
5919,报纸
5919,糕点
5919,仁果类水果
5919,面包卷
5919,香肠
5919,购物袋
5919,切片奶酪
5919,苏打
5919,软奶酪
5919,白面包
5919,酸奶
5920,意大利面
5921,巧克力棉花糖
5921,其他蔬菜
5922,牛肉
5922,瓶装啤酒
5922,黄油
5922,本地蛋类
5922,汉堡肉
5922,其他蔬菜
5922,卷装制品
5922,酱油
5922,香肠
5922,全脂牛奶
5923,罐头鱼
5923,凝乳
5923,其他蔬菜
5923,布丁粉
5923,汤类
5924,黑面包
5924,本地蛋类
5924,冷冻热狗肠
5924,卫生用品
5924,报纸
5924,洋葱
5924,仁果类水果
5924,猪肉
5924,香肠
5924,全脂牛奶
5925,香肠
5926,黑面包
5926,咖啡
5926,厨房清洁剂
5926,芥末
5926,苏打
5926,超高温杀菌的牛奶
5927,黄油
5927,全脂牛奶
5928,其他饮料
5928,餐巾
5929,清洁工具
5929,甜点
5929,本地蛋类
5929,干面包
5929,购物袋
5929,苏打
5930,瓶装水
5930,开胃酒
5930,宠物护理用品
5930,苏打
5931,奶油乳酪
5931,苏打
5931,酸奶油
5931,全脂牛奶
5932,鸡
5932,其他蔬菜
5933,甜点
5933,长面包
5934,牛肉
5934,罐装啤酒
5934,猪肉
5934,苏打
5935,牛肉
5935,瓶装水
5935,罐装啤酒
5935,油
5935,包装水果/蔬菜
5935,糕点
5935,面包卷
5935,根茎类蔬菜
5935,苏打
5935,全脂牛奶
5936,肥皂
5936,苏打
5937,瓶装啤酒
5937,咖啡
5937,宠物护理用品
5938,根茎类蔬菜
5938,酸奶油
5939,糖果
5939,冷冻餐饭
5939,厨房毛巾
5939,仁果类水果
5939,面包卷
5939,苏打
5939,热带水果
5939,全脂牛奶
5939,酸奶
5940,鸡
5940,冷冻蔬菜
5940,人造黄油
5940,其他蔬菜
5940,面包卷
5940,根茎类蔬菜
5940,苏打
5940,全脂牛奶
5941,其他饮料
5941,苏打
5942,鸡
5942,根茎类蔬菜
5943,一般饮料
5943,水果/蔬菜汁
5943,卫生用品
5943,热带水果
5943,超高温杀菌的牛奶
5943,酸奶
5944,一般饮料
5944,特制门锁
5945,洋葱
5946,瓶装啤酒
5946,朗姆酒
5946,全脂牛奶
5947,鸡
5947,苏打
5948,本地蛋类
5948,冷冻甜点
5948,茶
5948,热带水果
5948,酸奶
5949,瓶装水
5949,柑橘类水果
5949,碗碟
5950,瓶装啤酒
5950,烈酒
5950,半成品面包
5951,凝乳
5951,甜点
5951,水果/蔬菜汁
5951,其他蔬菜
5951,切片奶酪
5951,苏打
5951,热带水果
5951,白面包
5952,黑面包
5952,柑橘类水果
5952,汉堡肉
5952,餐巾
5952,购物袋
5952,热带水果
5952,全脂牛奶
5952,酸奶
5953,甜点
5953,一般清洁剂
5953,汉堡肉
5953,面包卷
5953,香肠
5953,特色巧克力
5953,全脂牛奶
5954,巧克力
5954,长面包
5954,其他蔬菜
5954,糕点
5954,购物袋
5954,特制门锁
5954,热带水果
5954,威化饼
5955,凝乳
5956,面包卷
5956,热带水果
5956,酸奶
5957,其他蔬菜
5957,腌菜
5957,热带水果
5958,口香糖
5958,长面包
5958,糕点
5958,咸点心
5958,酸奶油
5958,全脂牛奶
5959,面包干
5960,奶油乳酪
5960,水果奶油涂抹酱
5961,面包卷
5961,特制门锁
5962,糖果
5962,一般肉类
5962,其他蔬菜
5962,热带水果
5963,黑面包
5963,宠物护理用品
5963,酱油
5964,苏打
5965,黑面包
5965,咖啡
5965,购物袋
5965,超高温杀菌的牛奶
5966,口香糖
5966,冷冻热狗肠
5966,有机香肠
5966,全脂牛奶
5967,腐蚀性清洁剂
5967,鸡
5967,清洁工具
5967,保管产品
5967,一般肉类
5967,餐巾
5967,其他蔬菜
5967,面包卷
5967,根茎类蔬菜
5967,酸奶油
5967,全脂牛奶
5968,全脂牛奶
5969,保鲜膜/袋
5969,冷冻蔬菜
5969,汉堡肉
5969,长面包
5969,包装水果/蔬菜
5969,相片/膜
5969,融化奶酪
5969,面包卷
5969,香肠
5969,茶
5969,白面包
5969,全脂牛奶
5970,瓶装啤酒
5970,口香糖
5970,奶油乳酪
5970,水果/蔬菜汁
5970,香草
5970,卫生用品
5970,人造黄油
5970,油
5970,其他蔬菜
5970,盐
5970,切片奶酪
5971,酪
5971,全脂牛奶
5972,其他蔬菜
5973,黑面包
5973,水果/蔬菜汁
5973,果酱
5974,酸奶油
5975,发酵粉
5975,餐巾
5975,其他蔬菜
5976,巧克力
5976,报纸
5976,猪肉
5976,面包卷
5976,热带水果
5976,全脂牛奶
5977,花土/肥料
5978,瓶装水
5978,全脂牛奶
5979,凝乳
5979,葡萄
5979,果酱
5979,根茎类蔬菜
5979,酸奶油
5979,全脂牛奶
5980,柑橘类水果
5980,干面包
5980,其他饮料
5980,其他蔬菜
5980,猪肉
5980,酸奶
5981,面包卷
5982,猫食
5982,柑橘类水果
5982,本地蛋类
5982,洋葱
5982,热带水果
5982,全脂牛奶
5983,香肠
5983,全脂牛奶
5984,果酱
5984,糕点
5985,一般饮料
5985,瓶装水
5985,长面包
5986,一般饮料
5986,黑面包
5986,报纸
5986,糕点
5986,购物袋
5986,苏打
5987,黑面包
5987,猫食
5987,口香糖
5987,餐巾
5987,其他蔬菜
5987,全脂牛奶
5988,包装水果/蔬菜
5988,切片奶酪
5988,热带水果
5989,牛肉
5989,根茎类蔬菜
5989,苏打
5989,白面包
5990,罐装水果
5990,冷冻甜点
5990,人造黄油
5990,购物袋
5990,苏打
5991,苏打
5992,瓶装啤酒
5992,瓶装水
5992,猪肉
5992,苏打
5992,特色蔬菜
5993,瓶装水
5993,牙齿保健用品
5993,面包卷
5993,购物袋
5994,本地蛋类
5994,餐巾
5994,爆米花
5994,咸点心
5995,罐头鱼
5995,果酱
5995,威化饼
5995,全脂牛奶
5996,糖果
5997,黑面包
5997,凝乳
5997,番茄酱
5997,油
5997,其他蔬菜
5997,猪肉
5997,咸点心
5997,糖
5997,酸奶油
5998,黑面包
5998,罐头鱼
5998,冷冻热狗肠
5998,冰淇淋
5998,果酱
5998,烈酒
5998,一般肉类
5998,报纸
5998,腌菜
5998,仁果类水果
5998,威化饼
5999,火腿
5999,超高温杀菌的牛奶
6000,咸点心
6001,风味蛋糕
6001,全脂牛奶
6002,罐装啤酒
6003,报纸
6004,糖果
6004,硬奶酪
6004,面包卷
6004,糖
6005,黄油
6005,巧克力
6005,根茎类蔬菜
6005,热带水果
6005,全脂牛奶
6006,水果/蔬菜汁
6006,人造黄油
6006,购物袋
6006,酸奶
6007,黑面包
6007,面粉
6007,宠物护理用品
6007,融化奶酪
6007,酱油
6007,糖
6007,热带水果
6007,全脂牛奶
6008,全脂牛奶
6008,酸奶
6009,罐装啤酒
6009,冰淇淋
6010,瓶装啤酒
6011,柑橘类水果
6011,报纸
6012,黄油
6012,猫食
6012,柑橘类水果
6012,汉堡肉
6012,卫生用品
6012,购物袋
6012,全脂牛奶
6012,酸奶
6013,风味蛋糕
6013,糖果
6013,巧克力棉花糖
6013,冷冻鱼
6013,糖
6014,冷冻蔬菜
6015,粉红葡萄酒
6015,苏打
6015,热带水果
6015,全脂牛奶
6016,瓶装啤酒
6016,柑橘类水果
6016,洋葱
6016,面包卷
6016,购物袋
6016,切片奶酪
6016,酸奶
6017,黑面包
6017,口香糖
6017,凝乳
6017,水果/蔬菜汁
6017,其他蔬菜
6017,香肠
6017,软奶酪
6017,酸奶
6018,冷冻蔬菜
6018,卫生用品
6018,酸奶油
6019,一般饮料
6019,瓶装啤酒
6019,黑面包
6019,咖啡
6019,甜点
6019,本地蛋类
6019,冷冻蔬菜
6019,人造黄油
6019,芥末
6019,包装水果/蔬菜
6019,糕点
6019,香肠
6019,苏打
6019,全脂牛奶
6020,一般饮料
6020,冷冻餐饭
6020,长面包
6020,酸奶
6021,糕点
6021,苏打
6022,卸妆液
6022,餐巾
6022,猪肉
6022,白面包
6023,瓶装啤酒
6023,凝乳
6023,狗粮
6024,面包卷
6024,香肠
6024,苏打
6025,水果/蔬菜汁
6025,面包卷
6025,香肠
6026,莓果
6026,糕点
6026,季节性商品
6026,购物袋
6027,糖果
6027,香草
6027,其他蔬菜
6027,根茎类蔬菜
6027,季节性商品
6027,购物袋
6028,面包卷
6029,风味蛋糕
6029,本地蛋类
6029,苏打
6030,速溶咖啡
6030,面包卷
6030,苏打
6030,小食
6030,威化饼
6031,凝乳
6031,长面包
6031,面包卷
6032,卫生用品
6033,罐头鱼
6033,面包卷
6033,水果奶油涂抹酱
6034,莓果
6034,风味蛋糕
6034,罐装啤酒
6034,烈酒
6034,其他饮料
6034,酸奶
6035,咖啡
6035,苏打
6036,其他蔬菜
6036,面包卷
6036,全脂牛奶
6037,咖啡
6037,冷冻热狗肠
6037,卫生用品
6037,其他蔬菜
6037,全脂牛奶
6038,瓶装啤酒
6038,瓶装水
6038,罐装啤酒
6038,柑橘类水果
6038,糕点
6038,香肠
6038,苏打
6038,全脂牛奶
6039,冰淇淋
6040,罐装啤酒
6040,冷冻热狗肠
6040,面包卷
6040,软奶酪
6041,甜点
6041,水果/蔬菜汁
6041,长面包
6041,威化饼
6042,火腿
6043,一般清洁剂
6043,长面包
6043,报纸
6043,半成品面包
6043,购物袋
6043,威化饼
6044,酸奶油
6044,全脂牛奶
6045,猫食
6045,保鲜膜/袋
6045,咖啡
6045,根茎类蔬菜
6045,酸奶
6046,牛肉
6046,罐装啤酒
6046,餐巾
6046,面包卷
6047,黑面包
6047,柑橘类水果
6047,糕点
6047,仁果类水果
6047,威化饼
6047,白面包
6048,柑橘类水果
6049,瓶装水
6050,瓶装水
6050,面粉
6050,冷冻鱼
6050,其他蔬菜
6050,猪肉
6050,卷装制品
6050,面包卷
6050,苏打
6050,特色油脂
6050,糖
6050,全脂牛奶
6050,酸奶
6051,口香糖
6051,冷冻热狗肠
6051,芥末
6051,全脂牛奶
6052,莓果
6052,根茎类蔬菜
6052,全脂牛奶
6053,瓶装啤酒
6053,烈酒
6054,保鲜膜/袋
6054,火腿
6054,酸奶
6055,人造黄油
6055,全脂牛奶
6056,咖啡
6057,牛肉
6057,莓果
6057,鸡
6057,碗碟
6057,冷冻蔬菜
6057,热带水果
6057,面包干
6058,巧克力
6058,冷冻热狗肠
6058,面包卷
6059,牛肉
6059,黄油
6060,罐装啤酒
6061,面包卷
6062,苏打
6062,全脂牛奶
6063,仁果类水果
6063,全脂牛奶
6064,苏打
6065,瓶装啤酒
6066,冷冻热狗肠
6066,面包卷
6066,苏打
6066,特制门锁
6067,香肠
6068,其他蔬菜
6069,季节性商品
6069,苏打
6070,本地蛋类
6070,卫生用品
6070,电灯泡
6070,洋葱
6070,糖
6070,全脂牛奶
6071,报纸
6071,其他蔬菜
6071,腌菜
6071,融化奶酪
6071,根茎类蔬菜
6071,酸奶
6072,其他蔬菜
6073,口香糖
6073,特色巧克力
6074,水果/蔬菜汁
6075,莓果
6075,洋葱
6075,猪肉
6076,甜点
6076,糕点
6076,季节性商品
6076,苏打
6076,水果奶油涂抹酱
6077,面粉
6077,糖
6078,花土/肥料
6078,仁果类水果
6078,热带水果
6078,全脂牛奶
6079,莓果
6079,仁果类水果
6079,酸奶
6080,人造黄油
6080,酸奶
6081,冰淇淋
6082,糕点
6083,谷物
6083,全脂牛奶
6084,柑橘类水果
6084,长面包
6084,包装水果/蔬菜
6084,白酒
6084,酸奶
6085,咖啡
6085,花卉种子
6085,水果/蔬菜汁
6085,洋葱
6085,酸奶油
6086,莓果
6086,黄油
6086,本地蛋类
6086,粉红葡萄酒
6086,苏打
6087,热带水果
6088,瓶装水
6088,白酒
6089,人造黄油
6089,全脂牛奶
6090,超高温杀菌的牛奶
6091,女性卫生用品
6091,糕点
6091,猪肉
6091,特色油脂
6091,甜食
6091,白面包
6091,全脂牛奶
6092,糕点
6092,苏打
6093,烹饪巧克力
6093,硬奶酪
6093,卫生用品
6093,长面包
6093,其他蔬菜
6093,全脂牛奶
6094,冷冻餐饭
6094,苏打
6095,凝乳
6095,根茎类蔬菜
6095,全脂牛奶
6096,苏打
6097,罐装啤酒
6097,鸡
6097,香草
6097,开胃酒
6097,其他蔬菜
6097,根茎类蔬菜
6097,购物袋
6098,甜点
6098,冷冻餐饭
6098,季节性商品
6098,苏打
6099,香肠
6099,特制门锁
6100,一般饮料
6100,水果/蔬菜汁
6100,硬奶酪
6100,其他蔬菜
6100,全脂牛奶
6100,酸奶
6101,水果/蔬菜汁
6101,苏打
6102,牛肉
6102,猫食
6102,报纸
6103,莓果
6103,其他饮料
6103,包装水果/蔬菜
6103,面包卷
6103,酸奶
6104,瓶装水
6104,火腿
6104,面包卷
6104,白酒
6104,全脂牛奶
6105,柑橘类水果
6105,酸奶油
6106,莓果
6106,本地蛋类
6106,酸奶油
6107,鸡
6107,一般肉类
6107,其他蔬菜
6107,全脂牛奶
6108,罐装啤酒
6108,咖啡
6108,苏打
6109,长面包
6110,一般饮料
6110,黑面包
6110,糕点
6110,特色巧克力
6110,全脂牛奶
6111,黑面包
6111,糖果
6111,糕点
6111,根茎类蔬菜
6111,特色巧克力
6111,全脂牛奶
6111,酸奶
6112,卫生用品
6112,报纸
6112,猪肉
6112,白饭
6112,根茎类蔬菜
6112,购物袋
6112,起泡酒
6113,本地蛋类
6113,酸奶
6114,苏打
6115,瓶装水
6115,黑面包
6115,蜡烛
6115,罐装啤酒
6115,罐头鱼
6115,冷冻热狗肠
6115,香肠
6116,相片/膜
6117,黑面包
6117,甜点
6117,购物袋
6117,软奶酪
6117,热带水果
6118,糖果
6118,罐头蔬菜
6118,鸡
6118,奶油乳酪
6118,碗碟
6118,卫生用品
6118,人造黄油
6118,苏打
6118,特色奶酪
6118,酸奶
6119,瓶装啤酒
6119,购物袋
6119,苏打
6120,罐装啤酒
6120,香肠
6120,全脂牛奶
6121,柑橘类水果
6121,冰淇淋
6121,其他蔬菜
6121,根茎类蔬菜
6122,糕点
6123,瓶装水
6123,黄油
6123,蜡烛
6123,罐装啤酒
6123,脱钙液
6123,一般清洁剂
6123,白饭
6123,根茎类蔬菜
6123,苏打
6123,特色巧克力
6123,白酒
6123,全脂牛奶
6124,罐头鱼
6124,罐头蔬菜
6124,硬奶酪
6124,意大利面
6124,苏打
6125,罐装啤酒
6125,凝乳
6125,面粉
6126,莓果
6126,瓶装水
6126,咖啡
6126,卫生用品
6126,咸点心
6126,苏打
6126,酸奶油
6126,白酒
6127,罐装啤酒
6127,猫食
6127,卫生用品
6127,餐巾
6127,购物袋
6127,特色巧克力
6128,瓶装水
6129,花卉种子
6129,坚果小吃
6129,苏打
6130,水果/蔬菜汁
6130,卫生用品
6130,餐巾
6131,黑面包
6132,柑橘类水果
6132,凝乳
6132,根茎类蔬菜
6132,全脂牛奶
6133,冷冻蔬菜
6133,报纸
6133,酸奶油
6134,冷冻餐饭
6134,切片奶酪
6134,酸奶
6135,鸡
6135,其他蔬菜
6136,相片/膜
6137,瓶装啤酒
6137,瓶装水
6137,风味蛋糕
6137,柑橘类水果
6137,葡萄
6137,仁果类水果
6137,香肠
6137,苏打
6137,热带水果
6138,芥末
6138,酱油
6138,热带水果
6139,人造黄油
6139,餐巾
6139,相片/膜
6139,苏打
6139,全脂牛奶
6140,黄油
6140,凝乳
6141,柑橘类水果
6141,冷冻鱼
6141,水果/蔬菜汁
6141,卫生用品
6141,餐巾
6141,仁果类水果
6141,苏打
6141,热带水果
6141,超高温杀菌的牛奶
6142,猪肉
6143,冷冻鱼
6144,牛肉
6145,瓶装水
6145,风味蛋糕
6145,罐头蔬菜
6145,其他蔬菜
6145,购物袋
6145,超高温杀菌的牛奶
6146,黄油
6146,鸡
6146,炼乳
6146,包装水果/蔬菜
6146,面包卷
6147,一般饮料
6148,猪肉
6149,糖果
6149,相片/膜
6150,全脂牛奶
6151,罐装啤酒
6151,本地蛋类
6151,冷冻蔬菜
6151,烈酒
6151,其他蔬菜
6151,购物袋
6151,苏打
6152,咖啡
6153,黑面包
6153,罐装水果
6153,牙齿保健用品
6153,冷冻鱼
6153,汉堡肉
6153,硬奶酪
6153,厨房毛巾
6153,餐巾
6153,有机蔬菜
6153,其他蔬菜
6153,糕点
6153,仁果类水果
6153,爆米花
6153,面包卷
6153,酱油
6153,香肠
6153,切片奶酪
6153,热带水果
6154,瓶装啤酒
6155,罐装啤酒
6155,巧克力
6155,苏打
6156,一般饮料
6156,冷冻热狗肠
6156,汉堡肉
6156,购物袋
6157,黑面包
6157,酸奶油
6158,蜡烛
6158,热带水果
6158,全脂牛奶
6159,香肠
6159,热带水果
6160,面包卷
6160,特色巧克力
6161,黑面包
6161,罐头蔬菜
6161,冷冻土豆制品
6161,其他蔬菜
6161,盐
6161,半成品面包
6161,全脂牛奶
6162,柑橘类水果
6162,甜点
6162,其他蔬菜
6162,苏打
6162,酸奶油
6163,糕点
6163,苏打
6164,罐装水果
6164,柑橘类水果
6164,酸奶
6165,宠物护理用品
6166,黄油
6166,奶油乳酪
6166,冷冻蔬菜
6166,水果/蔬菜汁
6166,餐巾
6166,购物袋
6166,苏打
6167,柑橘类水果
6167,餐巾
6167,洋葱
6167,包装水果/蔬菜
6167,热带水果
6167,酸奶
6168,瓶装啤酒
6168,全脂牛奶
6169,猪肉
6170,腐蚀性清洁剂
6170,黑面包
6170,巧克力
6170,牙齿保健用品
6170,火腿
6170,硬奶酪
6170,餐巾
6170,报纸
6170,糕点
6170,猪肉
6170,面包卷
6170,购物袋
6170,水果奶油涂抹酱
6170,白面包
6170,全脂牛奶
6170,酸奶
6171,一般清洁剂
6171,小吃类食品
6171,苏打
6172,报纸
6172,购物袋
6172,苏打
6172,热带水果
6172,酸奶
6173,奶油乳酪
6173,火腿
6173,香草
6173,洋葱
6173,盆栽
6173,根茎类蔬菜
6173,面包干
6174,罐装啤酒
6174,其他饮料
6174,香肠
6174,购物袋
6174,威化饼
6175,碗碟
6176,其他蔬菜
6176,面包卷
6176,白酒
6177,瓶装啤酒
6177,糖果
6177,烈酒
6177,半成品面包
6178,瓶装水
6178,奶油乳酪
6178,凝乳
6178,本地蛋类
6178,冷冻蔬菜
6178,其他蔬菜
6178,根茎类蔬菜
6178,香肠
6178,切片奶酪
6178,特色奶酪
6178,热带水果
6178,酸奶
6179,柑橘类水果
6179,面包卷
6179,特制门锁
6180,瓶装啤酒
6181,糖果
6181,其他饮料
6181,苏打
6182,长面包
6182,餐巾
6182,糕点
6182,威化饼
6183,瓶装啤酒
6184,特色巧克力
6185,水果/蔬菜汁
6185,苏打
6186,其他饮料
6187,季节性商品
6188,瓶装水
6188,黄油
6188,猫食
6188,巧克力
6188,柑橘类水果
6188,咖啡
6188,特色巧克力
6188,酸奶
6189,特制门锁
6189,酸奶
6190,牛肉
6190,黄油
6190,咖啡
6190,冷冻餐饭
6190,冷冻蔬菜
6190,长面包
6190,一般肉类
6190,其他蔬菜
6190,根茎类蔬菜
6190,购物袋
6190,酸奶
6191,瓶装水
6191,奶油乳酪
6191,碗碟
6191,冷冻热狗肠
6191,餐巾
6191,宠物护理用品
6191,面包卷
6191,购物袋
6191,热带水果
6191,全脂牛奶
6192,冷冻热狗肠
6192,洋葱
6192,腌菜
6193,包装水果/蔬菜
6194,一般饮料
6194,奶油乳酪
6194,水果/蔬菜汁
6194,硬奶酪
6194,开胃酒
6194,其他饮料
6194,有机蔬菜
6194,根茎类蔬菜
6194,购物袋
6194,苏打
6194,特色巧克力
6194,酸奶油
6194,酸奶
6195,糕点
6196,冷冻热狗肠
6196,包装水果/蔬菜
6196,苏打
6196,软奶酪
6197,黑面包
6197,黄油
6197,报纸
6197,糕点
6197,苏打
6197,甜食
6197,全脂牛奶
6198,柑橘类水果
6198,普罗赛克葡萄酒
6198,热带水果
6199,牛肉
6199,白面包
6199,全脂牛奶
6200,糖果
6200,巧克力
6200,冷冻热狗肠
6200,长面包
6200,其他蔬菜
6200,根茎类蔬菜
6200,香肠
6200,特制门锁
6200,超高温杀菌的牛奶
6200,白面包
6200,酸奶
6201,黄油
6201,糖果
6201,柑橘类水果
6201,冷冻蔬菜
6201,水果/蔬菜汁
6201,汉堡肉
6201,硬奶酪
6201,即食食品
6201,猪肉
6201,咸点心
6201,购物袋
6201,酸奶油
6201,白面包
6201,酸奶
6202,蜡烛
6202,奶油乳酪
6202,其他蔬菜
6202,腌菜
6202,根茎类蔬菜
6202,香肠
6202,热带水果
6203,冰淇淋
6203,面包卷
6203,半成品面包
6203,苏打
6203,酸奶油
6204,咖啡
6205,罐装啤酒
6205,柑橘类水果
6205,凝乳
6205,甜点
6205,人造黄油
6205,餐巾
6205,融化奶酪
6205,香肠
6205,苏打
6205,热带水果
6206,仁果类水果
6206,热带水果
6207,瓶装啤酒
6207,凝乳酪
6207,仁果类水果
6207,猪肉
6207,融化奶酪
6207,水果奶油涂抹酱
6207,热带水果
6208,柑橘类水果
6208,奶油乳酪
6208,甜点
6208,碗碟
6208,猪肉
6208,咸点心
6208,酸奶油
6209,其他蔬菜
6210,鸡
6210,热带水果
6210,酸奶
6211,牛肉
6211,猫食
6211,凝乳
6211,火腿
