subscriberID,churn,gender,AGE,edu_class,incomeCode,duration,feton,peakMinAv,peakMinDiff,posTrend,negTrend,nrProm,prom,curPlan,avgplan,planChange,posPlanChange,negPlanChange,call_10000
74882666,0,0,54,1,46,36,1,211,78,1,0,0,0,2,2,0,0,0,0
74882829,0,0,44,1,15,16,0,48.666667,-100,0,1,0,0,2,2,0,0,0,0
74882961,0,1,48,3,14,17,1,145.333333,-14,0,1,3,1,3,3,0,0,0,0
74883006,0,1,51,1,12,21,0,147,-172,0,1,0,0,3,3,0,0,0,1
74883012,1,1,15,0,36,4,1,242.333333,-5,0,1,0,0,3,3,0,0,0,1
74883298,1,1,14,0,36,5,1,40.666667,-71,0,1,0,0,3,3,0,0,0,0
74883368,0,1,20,3,53,11,1,84,-3,0,1,0,0,3,3,0,0,0,1
74883646,0,0,24,2,32,10,1,243.333333,253,1,0,0,0,3,3,0,0,0,0
74883665,0,0,37,0,17,25,1,555,73,1,0,0,0,4,4,0,0,0,1
74883784,0,0,31,1,52,9,1,151.333333,8,1,0,0,0,3,3,0,0,0,1
74883795,0,0,35,0,34,31,1,16.333333,28,1,0,0,0,3,3,0,0,0,0
74883871,0,1,56,2,58,39,1,43,-1,0,1,0,0,2,2,0,0,0,1
74883978,0,1,57,1,8,30,1,4,6,1,0,0,0,3,3,0,0,0,1
74884003,1,0,19,1,13,9,0,170.666667,6,1,0,0,0,1,1,0,0,0,0
74884037,1,0,14,2,9,4,1,302.666667,-51,0,1,0,0,3,3,0,0,0,1
74884129,1,1,11,0,36,5,1,178,132,1,0,0,0,3,3,0,0,0,1
74884154,0,1,14,0,17,21,0,116,33,1,0,0,0,3,3,0,0,0,1
74884182,1,0,17,0,22,7,0,223.666667,-36,0,1,0,0,3,3,0,0,0,0
74884282,1,1,46,2,48,3,1,93.333333,-122,0,1,0,0,3,3,0,0,0,0
74884295,0,1,25,1,10,33,1,35.666667,-37,0,1,0,0,3,3,0,0,0,1
74884391,0,1,51,2,37,35,0,119.333333,59,1,0,0,0,3,3,0,0,0,0
74884408,0,0,39,0,16,32,1,342.333333,48,1,0,0,0,3,3,0,0,0,1
74884462,0,0,12,1,36,6,1,172.333333,115,1,0,0,0,3,3,0,0,0,1
74884521,0,1,18,1,51,26,1,373,293,1,0,0,0,4,4,0,0,0,1
74884563,0,0,46,1,38,15,1,220.666667,58,1,0,0,0,3,3,0,0,0,1
74884586,1,1,29,3,15,9,1,352.833333,-486.5,0,1,0,0,3,3,0,0,0,0
74884614,0,1,28,1,45,8,1,107.333333,110,1,0,0,0,2,2,0,0,0,1
74884774,0,0,38,0,13,5,0,206.333333,98,1,0,0,0,3,3,0,0,0,1
74884856,1,0,71,0,49,2,1,47,57,1,0,0,0,3,3,0,0,0,1
74884897,0,1,43,1,19,7,1,36.666667,-18,0,1,0,0,3,3,0,0,0,0
74884956,1,1,38,2,34,16,1,29.333333,-45,0,1,0,0,3,3,0,0,0,0
74884968,1,0,63,2,49,10,0,195,-60,0,1,0,0,3,3,0,0,0,0
74885022,0,1,44,0,18,17,0,338.333333,287,1,0,0,0,3,3,0,0,0,1
74885038,1,1,15,0,36,11,1,309,134,1,0,0,0,3,3,0,0,0,0
74885083,1,1,20,0,37,2,1,0,0,0,0,0,0,3,3,0,0,0,0
74885104,0,1,21,1,22,36,1,189,-16,0,1,3,1,3,3,0,0,0,1
74885176,1,1,28,2,25,8,0,285.666667,-187,0,1,0,0,3,3,0,0,0,0
74885247,0,1,29,1,43,14,1,273.666667,-3,0,1,0,0,1,1,0,0,0,0
74885375,1,1,31,0,2,2,1,346,228,1,0,3,1,3,3,0,0,0,0
74885432,1,1,50,0,7,5,0,220.666667,7,1,0,0,0,3,3,0,0,0,0
74885492,0,1,17,2,24,9,1,290,329,1,0,0,0,3,3,0,0,0,1
74885535,0,1,16,1,15,42,1,132.333333,-19,0,1,3,1,3,3,0,0,0,0
74885656,1,1,45,1,48,3,1,1.333333,-2,0,1,0,0,3,3,0,0,0,1
74885721,1,1,12,0,42,8,1,310,-131,0,1,0,0,3,3,0,0,0,0
74885761,1,0,22,2,17,10,1,312.333333,158,1,0,0,0,3,3,0,0,0,0
74885770,0,0,37,0,19,9,0,168.666667,0,0,0,3,1,3,3,0,0,0,1
74885919,0,1,46,0,17,17,0,38.333333,-86,0,1,0,0,3,3,0,0,0,1
74886055,0,1,12,0,36,25,0,246.666667,-11,0,1,0,0,2,1,1,1,0,0
74886074,1,0,19,1,7,3,1,146.333333,-91,0,1,3,1,3,3,0,0,0,0
74886099,1,1,16,1,4,10,0,482,39,1,0,0,0,3,3,0,0,0,0
74886274,1,0,30,0,28,2,0,151.333333,-55,0,1,0,0,1,1,0,0,0,0
74886299,1,1,12,0,39,12,0,223.666667,351,1,0,0,0,3,3,0,0,0,0
74886388,0,0,49,1,10,23,1,203.666667,-11,0,1,0,0,1,1,0,0,0,0
74886406,1,1,29,1,51,4,0,207.333333,311,1,0,0,0,1,1,0,0,0,0
74886444,1,1,57,0,57,2,0,75,-94,0,1,0,0,2,2,1,1,0,1
74886546,1,0,51,1,47,4,0,268.333333,-527,0,1,0,0,3,3,0,0,0,1
74886572,0,0,25,1,50,17,0,465.666667,-24,0,1,0,0,2,2,0,0,0,0
74886621,0,1,44,0,12,20,1,64.333333,-8,0,1,3,1,3,3,0,0,0,1
74886655,0,1,17,1,5,7,1,358,15,1,0,0,0,3,3,0,0,0,1
74886670,0,0,43,2,15,14,0,224.666667,141,1,0,0,0,3,3,0,0,0,1
74886697,1,1,45,1,15,2,1,289.333333,-231,0,1,0,0,3,3,0,0,0,1
74886754,0,0,39,0,8,9,0,263.666667,114,1,0,0,0,3,3,0,0,0,0
74886964,0,1,53,2,26,24,1,339.666667,73,1,0,0,0,4,4,0,0,0,1
74886972,0,0,47,0,17,7,1,46.333333,89,1,0,0,0,1,1,0,0,0,1
74887022,0,1,64,1,14,24,1,397.333333,66,1,0,0,0,3,3,0,0,0,1
74887151,1,1,23,2,30,7,0,230.333333,-313,0,1,3,1,3,3,0,0,0,0
74887183,1,0,33,0,26,3,0,633.666667,-267,0,1,0,0,3,3,0,0,0,1
74887262,0,1,32,1,7,16,1,169,-42,0,1,0,0,3,3,0,0,0,1
74887304,0,1,20,0,23,23,1,87.333333,-219,0,1,0,0,2,2,0,0,0,1
74887412,0,1,46,2,5,14,0,97.666667,-81,0,1,0,0,3,3,0,0,0,1
74887428,1,0,13,0,37,6,0,31.333333,31,1,0,0,0,3,3,0,0,0,1
74887608,0,0,12,1,17,14,1,199,163,1,0,0,0,2,2,0,0,0,0
74887647,1,1,13,2,33,16,0,60,-80,0,1,0,0,3,3,0,0,0,1
74887750,1,1,33,0,25,2,0,18.166667,-37.5,0,1,0,0,3,3,0,0,0,1
74887757,0,0,26,0,36,5,0,156.666667,175,1,0,3,1,3,3,0,0,0,1
74887848,0,1,16,1,1,32,1,242.333333,169,1,0,0,0,3,3,0,0,0,1
74888038,0,0,42,1,3,10,1,88,-11,0,1,0,0,1,1,0,0,0,0
74888176,1,0,13,0,37,2,0,124,-214,0,1,0,0,1,1,0,0,0,1
74888221,0,1,25,0,37,6,1,273.333333,0,0,0,0,0,2,2,0,0,0,1
74888313,1,1,36,1,61,13,1,245.333333,187,1,0,0,0,1,1,0,0,0,0
74888432,1,1,12,1,59,7,1,151.666667,-240,0,1,0,0,3,3,0,0,0,1
74888648,0,0,26,0,2,6,0,363.666667,82,1,0,0,0,3,3,0,0,0,1
74888722,0,0,17,2,27,27,1,231.666667,35,1,0,0,0,3,3,0,0,0,1
74888782,1,1,26,1,28,8,0,92,41,1,0,0,0,1,1,0,0,0,1
74888912,1,1,43,0,5,8,0,350.333333,27,1,0,0,0,3,3,0,0,0,0
74888937,1,0,50,0,2,5,0,145.666667,-203,0,1,0,0,3,3,0,0,0,0
74889011,0,1,16,1,18,7,0,202.666667,-79,0,1,0,0,2,2,0,0,0,1
74889087,1,1,27,0,58,10,1,177,-354,0,1,0,0,3,3,0,0,0,1
74889174,0,1,70,1,4,31,1,89.333333,-190,0,1,3,1,1,1,0,0,0,0
74889183,1,1,38,1,11,3,1,278.666667,-232,0,1,0,0,4,4,0,0,0,0
74889230,1,1,16,1,36,4,0,187.333333,-276,0,1,0,0,1,1,0,0,0,1
74889304,0,1,18,1,27,9,1,409,12,1,0,0,0,3,3,0,0,0,1
74889396,0,0,12,0,48,20,0,289,172,1,0,0,0,3,3,0,0,0,0
74889483,1,1,16,1,18,12,1,337,188,1,0,0,0,3,3,0,0,0,0
74889682,1,1,16,2,27,6,1,230.666667,-5,0,1,0,0,2,2,-1,0,1,1
74889806,0,0,38,2,19,42,1,293.666667,-121,0,1,0,0,3,3,0,0,0,1
74889893,0,1,32,3,46,25,1,208.666667,-160,0,1,0,0,3,3,0,0,0,1
74890004,1,0,52,1,18,3,0,261.333333,151,1,0,0,0,3,3,0,0,0,1
74890303,0,1,22,2,12,12,0,71.666667,-139,0,1,0,0,3,3,0,0,0,1
74890394,1,1,22,1,16,4,0,198,-76,0,1,0,0,3,3,0,0,0,0
74890450,1,1,40,1,33,5,1,20,15,1,0,0,0,3,3,0,0,0,0
74890509,0,1,14,0,41,34,0,277,5,1,0,3,1,3,3,0,0,0,1
74890573,1,1,42,0,19,2,0,348,-285,0,1,0,0,3,3,0,0,0,0
74890733,0,0,19,2,36,43,1,511.333333,-61,0,1,0,0,4,4,0,0,0,1
74890873,0,0,33,0,35,11,0,211.333333,144,1,0,0,0,3,3,0,0,0,1
74890954,0,1,38,0,11,24,1,142.333333,46,1,0,0,0,3,3,0,0,0,1
74891039,1,1,20,0,48,12,0,74,-106,0,1,0,0,1,1,0,0,0,0
74891180,0,1,42,2,11,22,0,199,-90,0,1,0,0,3,3,0,0,0,1
74891184,1,1,21,0,35,4,0,395.5,233.5,1,0,0,0,3,3,0,0,0,1
74891194,0,0,21,1,8,23,0,30,-69,0,1,0,0,1,1,0,0,0,0
74891196,0,1,45,1,12,12,1,200.333333,-161,0,1,3,1,3,3,0,0,0,0
74891225,1,1,18,2,29,3,1,124,-135,0,1,2,1,3,3,0,0,0,1
74891334,1,0,10,0,19,10,1,81.333333,-63,0,1,3,1,3,3,0,0,0,0
74891417,0,0,29,1,12,32,0,201,-8,0,1,0,0,2,2,0,0,0,0
74891484,1,0,54,1,6,6,0,255.5,-188.5,0,1,0,0,3,3,0,0,0,0
74891492,0,0,32,2,2,9,1,144.666667,120,1,0,2,1,1,1,0,0,0,1
74891506,0,0,41,0,21,24,0,46.666667,33,1,0,0,0,3,3,0,0,0,0
74891547,1,1,18,0,39,5,1,111.666667,-7,0,1,0,0,3,3,0,0,0,0
74891638,0,0,19,0,16,9,0,320,-138,0,1,0,0,3,3,0,0,0,0
74891659,1,1,30,2,53,16,0,193.333333,145,1,0,0,0,3,3,0,0,0,1
74891675,0,1,54,0,33,6,1,231.333333,223,1,0,0,0,3,3,0,0,0,0
74891687,1,0,14,1,21,4,0,193,-353,0,1,0,0,3,3,0,0,0,0
74891701,0,1,30,1,21,42,1,223.333333,-6,0,1,0,0,3,3,0,0,0,1
74891714,1,1,27,3,33,7,1,180.666667,-542,0,1,0,0,3,3,0,0,0,1
74891769,0,0,37,0,30,22,1,177,-9,0,1,0,0,3,3,0,0,0,1
74891779,1,0,38,0,2,6,0,247.333333,-593,0,1,0,0,3,3,0,0,0,1
74892026,0,0,31,2,9,28,1,283.666667,120,1,0,0,0,3,3,0,0,0,1
74892079,1,1,62,1,5,6,0,0,0,0,0,3,1,1,1,0,0,0,1
74892117,0,1,23,0,56,36,0,215.666667,186,1,0,0,0,1,1,0,0,0,1
74892152,1,0,14,0,54,3,1,38,-114,0,1,0,0,3,3,0,0,0,1
74892216,0,0,21,1,19,38,0,465,-166,0,1,1,1,4,4,0,0,0,0
74892250,0,0,37,1,45,29,0,105,-19,0,1,0,0,3,3,0,0,0,0
74892362,0,1,25,3,2,58,1,293.666667,11,1,0,3,1,2,2,0,0,0,1
74892396,0,0,19,0,53,9,0,358.666667,76,1,0,0,0,3,3,0,0,0,1
74892471,0,1,17,1,36,34,1,300,-67,0,1,0,0,3,3,0,0,0,1
74892522,0,0,38,1,32,14,1,260.333333,6,1,0,0,0,3,3,0,0,0,1
74892529,0,1,21,2,2,11,1,155.333333,70,1,0,0,0,3,3,0,0,0,1
74892631,0,0,44,2,11,46,0,231.666667,-30,0,1,0,0,3,3,0,0,0,0
74893024,1,0,19,2,50,12,1,98.333333,-222,0,1,0,0,1,1,0,0,0,0
74893067,1,0,17,2,55,12,1,303.333333,7,1,0,0,0,3,3,0,0,0,1
74893187,1,1,24,0,62,9,0,209.666667,-629,0,1,2,1,4,4,0,0,0,1
74893233,0,1,64,0,15,21,0,214.333333,45,1,0,0,0,3,3,0,0,0,0
74893417,1,1,32,2,19,18,1,428.333333,283,1,0,0,0,3,3,0,0,0,1
74893470,1,1,18,2,15,18,0,299.333333,-64,0,1,0,0,3,3,0,0,0,0
74893557,0,0,23,1,53,40,1,321.333333,65,1,0,0,0,3,3,0,0,0,0
74893572,0,1,10,2,10,13,0,173.666667,-10,0,1,0,0,1,1,0,0,0,0
74893706,1,1,23,2,11,11,1,69,-16,0,1,0,0,3,3,0,0,0,1
74893939,1,1,48,1,40,17,0,290,-50,0,1,0,0,3,3,0,0,0,0
74894027,0,1,45,2,15,9,1,126,10,1,0,0,0,3,3,0,0,0,1
74894101,0,1,34,0,38,13,1,395.666667,109,1,0,0,0,3,3,0,0,0,0
74894390,1,0,23,1,29,8,0,86.333333,197,1,0,0,0,3,3,0,0,0,0
74894411,1,0,18,0,13,7,0,346.333333,6,1,0,0,0,3,3,0,0,0,0
74894421,0,0,23,1,5,27,1,396.666667,312,1,0,0,0,3,3,0,0,0,0
74894499,0,0,46,2,5,39,1,123.333333,-90,0,1,0,0,1,1,0,0,0,0
74894561,1,0,16,1,18,6,1,212.333333,-170,0,1,0,0,1,1,0,0,0,0
74894644,1,0,11,1,56,3,0,222,-606,0,1,0,0,4,4,0,0,0,0
74894982,0,0,27,2,27,13,0,234,-202,0,1,0,0,2,2,0,0,0,1
74895239,0,0,40,0,39,23,0,282.666667,3,1,0,0,0,3,3,0,0,0,0
74895263,0,0,46,2,16,36,1,144.333333,14,1,0,3,1,1,1,0,0,0,1
74895303,0,0,35,0,39,32,1,263.666667,145,1,0,1,1,3,3,0,0,0,1
74895316,0,0,69,2,37,7,1,129.333333,-9,0,1,3,1,3,3,0,0,0,1
74895382,0,0,48,0,47,27,1,166,86,1,0,3,1,3,3,0,0,0,0
74895409,1,1,30,2,8,9,1,252,146,1,0,0,0,3,3,0,0,0,1
74895437,1,0,37,2,61,3,0,261.333333,-114,0,1,0,0,3,3,0,0,0,0
74895478,1,1,24,1,23,18,0,415.666667,-576,0,1,0,0,3,3,0,0,0,1
74895522,0,1,19,2,36,32,1,84.666667,46,1,0,0,0,1,1,0,0,0,1
74895758,0,0,21,2,19,39,1,114.333333,43,1,0,0,0,1,1,0,0,0,1
74895772,0,1,46,1,38,29,0,26.333333,39,1,0,0,0,1,1,0,0,0,1
74895831,1,0,29,0,46,2,0,359.666667,153,1,0,1,1,3,3,0,0,0,0
74895982,0,1,25,2,9,9,1,723.333333,481,1,0,0,0,1,1,0,0,0,1
74896094,0,1,22,1,5,12,1,377.666667,80,1,0,3,1,3,3,0,0,0,1
74896177,1,1,14,1,15,13,1,214,-53,0,1,0,0,3,3,0,0,0,0
74896282,0,0,36,0,29,21,1,172.666667,71,1,0,0,0,3,3,0,0,0,0
74896333,0,0,18,2,8,19,1,381,-124,0,1,0,0,3,3,0,0,0,1
74896346,0,0,41,1,12,40,1,121.333333,100,1,0,0,0,3,3,0,0,0,1
74896412,1,0,15,1,58,11,0,558.333333,-86,0,1,1,1,4,4,0,0,0,0
74896424,0,1,46,2,15,38,1,246,100,1,0,0,0,3,3,0,0,0,1
74896444,1,1,33,0,30,2,0,543.333333,306,1,0,0,0,3,3,0,0,0,1
74896583,0,0,18,3,25,58,1,141.333333,-248,0,1,3,1,3,3,0,0,0,1
74896651,0,0,45,2,15,21,1,177,-88,0,1,0,0,3,3,0,0,0,1
74896685,0,1,28,1,1,24,0,126.666667,-131,0,1,3,1,3,3,0,0,0,1
74896812,0,0,16,1,8,7,1,42,25,1,0,0,0,1,1,0,0,0,0
74896841,1,0,13,0,4,3,0,354.666667,39,1,0,0,0,3,3,0,0,0,0
74896871,1,0,14,2,15,3,1,129.666667,33,1,0,0,0,3,3,0,0,0,0
74896890,0,1,21,2,8,57,1,299.333333,-52,0,1,0,0,3,3,0,0,0,1
74896911,1,0,41,1,53,2,0,176,-202,0,1,0,0,2,2,-1,0,1,0
74896958,1,1,14,0,26,4,0,334.333333,-516,0,1,0,0,3,3,0,0,0,0
74896975,0,1,51,3,5,73,0,235,47,1,0,0,0,1,1,0,0,0,1
74897098,1,0,18,0,20,11,0,490.333333,24,1,0,0,0,3,3,0,0,0,0
74897153,1,0,14,2,12,3,0,383.333333,132,1,0,0,0,3,3,0,0,0,0
74897174,0,0,26,1,15,8,0,203.666667,34,1,0,0,0,3,3,0,0,0,0
74897220,0,0,45,0,14,10,0,355.666667,24,1,0,0,0,3,3,0,0,0,1
74897259,1,0,10,1,28,11,1,556.666667,31,1,0,3,1,3,3,0,0,0,0
74897415,0,0,43,0,50,16,0,339,247,1,0,0,0,4,4,0,0,0,1
74897484,0,0,28,2,10,48,1,50,7,1,0,0,0,1,1,0,0,0,1
74897548,0,0,60,2,5,11,0,247,-70,0,1,0,0,1,1,0,0,0,1
74897550,0,1,36,2,2,9,1,35,9,1,0,0,0,2,2,-1,0,1,1
74897557,1,1,33,0,42,3,1,24,-15,0,1,0,0,1,1,0,0,0,0
74897593,0,1,17,2,26,12,0,94.666667,-23,0,1,0,0,3,3,0,0,0,1
74897753,0,0,49,0,17,7,1,40.666667,47,1,0,3,1,3,3,0,0,0,0
74897779,1,1,61,1,58,11,1,64.333333,-17,0,1,0,0,3,3,0,0,0,1
74897824,0,0,24,3,13,15,0,256.666667,85,1,0,0,0,3,3,0,0,0,0
74897882,0,1,57,0,19,14,1,276.666667,-98,0,1,0,0,2,2,0,0,0,1
74897997,1,1,35,0,35,8,0,55.666667,-130,0,1,0,0,3,3,0,0,0,1
74898126,0,1,47,2,51,51,1,339.333333,128,1,0,0,0,3,3,0,0,0,1
74898132,1,0,14,2,56,9,0,288.333333,24,1,0,0,0,3,3,0,0,0,0
74898222,0,0,22,0,27,5,1,357.666667,203,1,0,0,0,3,3,0,0,0,1
74898328,0,1,33,1,4,20,1,307.333333,39,1,0,0,0,3,3,0,0,0,1
74898342,0,1,47,2,15,43,1,347.333333,93,1,0,0,0,3,3,0,0,0,0
74898365,0,0,30,2,15,10,0,89.666667,36,1,0,0,0,3,3,0,0,0,1
74898394,0,0,16,1,36,6,0,269.333333,-83,0,1,0,0,3,3,0,0,0,1
74898414,1,1,72,2,41,6,0,182,-73,0,1,0,0,3,3,0,0,0,0
74898439,0,1,43,1,39,34,1,191,20,1,0,3,1,1,1,0,0,0,1
74898550,0,0,40,1,15,20,1,272.333333,-83,0,1,0,0,2,2,0,0,0,0
74898556,1,0,23,2,53,7,0,44.666667,-93,0,1,0,0,3,3,0,0,0,1
74898607,0,1,54,0,13,9,1,251,29,1,0,0,0,3,3,0,0,0,1
74898652,1,1,22,2,35,21,1,245.333333,1,1,0,3,1,3,3,0,0,0,1
74898669,0,0,60,0,30,23,1,85,-123,0,1,0,0,3,3,0,0,0,1
74898679,0,0,15,1,24,7,1,314,-200,0,1,3,1,3,3,0,0,0,1
74898778,1,0,47,1,23,5,1,252.333333,-322,0,1,0,0,3,3,0,0,0,1
74898784,0,0,47,1,14,20,1,95.333333,78,1,0,0,0,1,1,0,0,0,1
74898807,0,1,30,2,31,21,0,201.666667,-5,0,1,3,1,1,1,0,0,0,0
74898838,0,1,31,0,34,8,1,247,72,1,0,0,0,4,4,0,0,0,1
74898865,1,1,60,1,50,5,0,60.666667,-16,0,1,0,0,3,3,0,0,0,0
74898867,0,1,31,1,13,21,1,92,101,1,0,1,1,2,2,1,1,0,1
74898948,0,1,42,1,33,10,0,274.666667,-197,0,1,3,1,3,3,0,0,0,1
74899012,1,0,25,1,48,8,1,327.333333,293,1,0,0,0,3,3,0,0,0,0
74899036,0,0,11,2,7,29,0,183.666667,56,1,0,0,0,3,3,0,0,0,1
74899103,1,1,33,1,20,13,1,209,-383,0,1,0,0,3,3,0,0,0,0
74899149,1,0,34,2,47,9,0,202.666667,-213,0,1,0,0,3,3,0,0,0,0
74899159,1,1,13,1,36,7,1,193.333333,-394,0,1,0,0,3,3,0,0,0,0
74899259,1,1,45,1,45,7,0,0,0,0,0,0,0,3,3,0,0,0,1
74899300,1,0,14,2,30,13,1,0,0,0,0,0,0,3,3,0,0,0,1
74899430,0,0,14,3,48,28,1,61.333333,101,1,0,0,0,2,2,0,0,0,1
74899552,1,1,32,0,54,8,0,153.666667,-461,0,1,0,0,3,3,0,0,0,0
74899578,0,1,32,0,60,11,1,163.333333,-60,0,1,0,0,3,3,0,0,0,1
74899925,1,1,33,0,29,2,0,25.666667,-77,0,1,0,0,3,3,0,0,0,0
74900049,0,1,29,0,3,6,0,324.666667,232,1,0,0,0,3,3,0,0,0,1
74900065,0,0,43,1,42,16,1,48.666667,79,1,0,0,0,3,3,0,0,0,1
74900085,0,1,12,1,12,27,1,267.333333,113,1,0,0,0,3,3,0,0,0,1
74900437,0,0,20,1,48,10,1,301.333333,8,1,0,0,0,2,2,0,0,0,1
74900502,0,1,14,0,21,8,1,369,47,1,0,0,0,3,3,0,0,0,1
74900587,0,0,19,2,24,23,0,131,55,1,0,0,0,3,3,0,0,0,1
74900597,0,0,39,1,16,31,0,300.666667,-17,0,1,0,0,3,3,0,0,0,1
74900617,1,0,28,0,11,2,1,176.666667,-9,0,1,0,0,3,3,0,0,0,1
74900771,0,1,38,2,52,42,1,259.666667,38,1,0,0,0,4,4,0,0,0,1
74900852,1,0,41,1,26,3,1,70,-107,0,1,0,0,3,3,0,0,0,0
74900890,1,1,35,0,22,2,1,147.333333,239,1,0,0,0,3,3,0,0,0,1
74901023,1,1,28,1,15,12,1,166,-422,0,1,0,0,3,3,0,0,0,0
74901122,0,0,23,3,10,26,1,323.666667,-316,0,1,0,0,3,3,0,0,0,1
74901144,1,0,38,2,14,16,1,115,113,1,0,0,0,3,3,0,0,0,1
74901375,1,1,33,0,20,10,1,268,-484,0,1,0,0,1,1,0,0,0,0
74901408,0,0,52,0,29,15,0,215,-295,0,1,0,0,4,4,0,0,0,1
74901650,0,0,31,1,45,39,1,328.666667,-102,0,1,0,0,2,2,0,0,0,0
74901728,1,1,17,1,36,15,1,378.833333,25.5,1,0,3,1,3,3,0,0,0,0
74901819,1,1,17,1,49,8,0,355.666667,-9,0,1,0,0,3,3,0,0,0,1
74901843,1,0,12,0,28,4,1,227.333333,109,1,0,3,1,3,3,0,0,0,1
74901936,0,1,45,0,15,33,1,55.666667,-7,0,1,0,0,1,1,0,0,0,0
74901980,0,0,68,0,25,5,0,13.666667,-17,0,1,0,0,3,3,0,0,0,1
74902127,0,0,30,1,27,18,0,82,53,1,0,0,0,3,3,0,0,0,1
74902132,0,0,42,0,53,30,1,363.333333,-110,0,1,0,0,3,3,0,0,0,1
74902187,0,1,11,2,6,21,1,246.666667,56,1,0,3,1,3,3,0,0,0,1
74902237,1,0,31,1,41,5,1,253,-307,0,1,3,1,3,3,0,0,0,0
74902260,1,0,39,1,18,3,0,182.5,193,1,0,3,1,3,3,0,0,0,0
74902350,1,0,26,1,2,12,1,176.333333,124,1,0,3,1,3,3,0,0,0,1
74902377,1,1,25,0,46,3,1,131.333333,-106,0,1,3,1,3,3,0,0,0,0
74902407,1,0,14,2,33,6,0,319.333333,19,1,0,0,0,3,3,0,0,0,1
74902532,1,0,28,1,40,10,0,255,42,1,0,0,0,3,3,0,0,0,1
74902559,1,1,15,0,26,14,0,0,0,0,0,0,0,4,4,1,1,0,1
74902572,1,0,13,1,45,2,0,486,140,1,0,0,0,3,3,0,0,0,0
74902637,0,1,17,3,30,72,0,193.666667,15,1,0,3,1,3,3,0,0,0,1
74902670,1,1,29,1,26,2,0,46.333333,-89,0,1,0,0,3,3,0,0,0,0
74902739,0,0,44,0,27,26,1,216.333333,159,1,0,0,0,3,3,0,0,0,0
74902749,0,0,32,0,15,12,1,24,-10,0,1,0,0,3,3,0,0,0,1
74902809,0,0,66,1,51,11,1,215.666667,-12,0,1,0,0,1,1,0,0,0,0
74902904,0,0,12,1,36,9,1,210,-99,0,1,0,0,3,3,0,0,0,0
74903014,1,1,18,1,48,6,1,161.333333,-82,0,1,0,0,1,1,0,0,0,0
74903038,1,1,19,2,60,13,0,140,96,1,0,0,0,3,3,0,0,0,0
74903298,1,1,17,1,25,5,0,223.666667,-671,0,1,1,1,4,4,1,1,0,1
74903385,0,0,13,2,36,12,0,190.333333,26,1,0,0,0,2,3,-1,0,1,1
74903547,0,0,13,0,19,26,0,399,106,1,0,0,0,4,4,1,1,0,1
74903794,0,0,35,0,5,19,0,254.666667,-72,0,1,0,0,2,2,0,0,0,0
74903797,0,1,35,1,5,32,1,288.666667,-14,0,1,0,0,3,3,0,0,0,0
74903967,1,1,37,0,35,4,0,276,21,1,0,0,0,3,3,0,0,0,1
74903970,1,1,14,0,10,3,0,46,42,1,0,0,0,3,3,0,0,0,1
74904039,1,1,13,2,21,20,0,188,-13,0,1,0,0,3,3,0,0,0,0
74904114,0,0,27,2,54,8,1,334,28,1,0,0,0,4,4,0,0,0,1
74904142,1,1,17,2,57,18,0,13.666667,-10,0,1,3,1,1,1,0,0,0,1
74904251,1,1,13,1,48,7,1,443.333333,21,1,0,3,1,3,3,0,0,0,1
74904337,1,0,41,0,52,8,1,134.333333,-19,0,1,3,1,1,1,0,0,0,1
74904388,1,0,37,0,9,2,0,159,-32,0,1,3,1,3,3,0,0,0,1
74904402,0,0,45,1,21,27,0,309,-23,0,1,0,0,3,3,0,0,0,1
74904411,1,1,22,1,24,6,1,288.333333,-203,0,1,0,0,1,1,0,0,0,1
74904491,1,0,36,2,49,7,0,0,0,0,0,0,0,3,3,0,0,0,1
74904566,0,0,41,2,43,11,1,136.333333,190,1,0,0,0,3,3,0,0,0,1
74904645,0,0,24,2,23,14,0,492.666667,146,1,0,0,0,4,4,0,0,0,1
74904732,0,0,14,0,36,14,1,324.666667,77,1,0,0,0,2,2,0,0,0,1
74904871,0,1,50,1,15,20,1,96.333333,98,1,0,0,0,2,2,0,0,0,1
74904929,0,0,22,0,2,7,1,278.666667,-68,0,1,0,0,2,2,0,0,0,0
74904986,0,1,22,1,45,29,0,104.333333,-34,0,1,0,0,3,3,0,0,0,0
74905003,0,1,28,1,59,24,1,251,69,1,0,0,0,3,3,0,0,0,1
74905029,0,0,29,1,56,6,1,114.333333,13,1,0,0,0,1,1,0,0,0,1
74905104,0,0,16,1,36,31,1,78.333333,56,1,0,0,0,1,1,0,0,0,1
74905108,0,0,17,3,29,47,1,224.333333,-42,0,1,0,0,2,2,0,0,0,1
74905132,0,0,12,0,22,12,1,131.333333,59,1,0,0,0,3,3,0,0,0,1
74905143,1,1,46,0,60,12,0,42,-29,0,1,0,0,3,3,0,0,0,1
74905180,0,1,15,0,48,7,1,396,101,1,0,0,0,4,4,0,0,0,0
74905208,1,1,13,2,49,3,1,148.666667,-381,0,1,0,0,3,3,0,0,0,0
74905320,0,0,61,2,49,8,0,48,5,1,0,0,0,2,2,1,1,0,1
74905430,0,1,32,0,12,18,1,152.666667,-32,0,1,0,0,3,3,0,0,0,1
74905472,1,0,36,0,26,8,0,163.333333,-411,0,1,0,0,3,3,0,0,0,1
74905709,0,0,27,1,8,22,1,365.333333,276,1,0,0,0,4,4,0,0,0,1
